,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
21179,2019-11-07-19:32:44,epc_143,-62,2xj6BqqmmTkptv2KxA,3,1573155164102,23.0,867500,48
21180,2019-11-07-19:32:44,epc_82,-69,2xj6BqqmmTkptv2KxA,3,1573155164102,23.0,867500,48
21181,2019-11-07-19:32:44,epc_142,-52,2xj6BqqmmTkptv2KxA,3,1573155164102,23.0,867500,48
21182,2019-11-07-19:32:44,epc_97,-69,2xj6BqqmmTkptv2KxA,3,1573155164102,23.0,867500,48
21183,2019-11-07-19:32:44,epc_99,-71,2xj6BqqmmTkptv2KxA,1,1573155164102,23.0,866900,48
21184,2019-11-07-19:32:44,epc_100,-66,2xj6BqqmmTkptv2KxA,1,1573155164102,23.0,866900,48
21185,2019-11-07-19:32:44,epc_139,-69,2xj6BqqmmTkptv2KxA,1,1573155164102,23.0,866900,48
21186,2019-11-07-19:32:44,epc_104,-72,2xj6BqqmmTkptv2KxA,1,1573155164143,23.0,866300,7
21187,2019-11-07-19:32:44,epc_100,-68,2xj6BqqmmTkptv2KxA,1,1573155164143,23.0,866300,7
21188,2019-11-07-19:32:44,epc_99,-69,2xj6BqqmmTkptv2KxA,1,1573155164223,23.0,866300,127
21189,2019-11-07-19:32:44,epc_147,-60,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21190,2019-11-07-19:32:44,epc_144,-55,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21191,2019-11-07-19:32:44,epc_139,-44,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21192,2019-11-07-19:32:44,epc_145,-63,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21193,2019-11-07-19:32:44,epc_140,-58,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21194,2019-11-07-19:32:44,epc_143,-54,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21195,2019-11-07-19:32:44,epc_146,-41,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21196,2019-11-07-19:32:44,epc_142,-59,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21197,2019-11-07-19:32:44,epc_138,-65,2xj6BqqmmTkptv2KxA,4,1573155164223,23.0,865700,127
21198,2019-11-07-19:32:44,epc_102,-67,2xj6BqqmmTkptv2KxA,1,1573155164304,23.0,866900,46
21199,2019-11-07-19:32:44,epc_139,-57,2xj6BqqmmTkptv2KxA,1,1573155164341,23.0,866900,9
21200,2019-11-07-19:32:44,epc_101,-71,2xj6BqqmmTkptv2KxA,1,1573155164341,23.0,866900,9
21201,2019-11-07-19:32:44,epc_140,-64,2xj6BqqmmTkptv2KxA,3,1573155164404,23.0,865700,146
21202,2019-11-07-19:32:44,epc_186,-63,2xj6BqqmmTkptv2KxA,3,1573155164404,23.0,865700,146
21203,2019-11-07-19:32:44,epc_144,-53,2xj6BqqmmTkptv2KxA,3,1573155164404,23.0,865700,146
21204,2019-11-07-19:32:44,epc_147,-64,2xj6BqqmmTkptv2KxA,3,1573155164404,23.0,865700,146
21205,2019-11-07-19:32:44,epc_139,-46,2xj6BqqmmTkptv2KxA,3,1573155164404,23.0,865700,146
21206,2019-11-07-19:32:44,epc_146,-67,2xj6BqqmmTkptv2KxA,3,1573155164442,23.0,865700,108
21207,2019-11-07-19:32:44,epc_87,-72,2xj6BqqmmTkptv2KxA,3,1573155164442,23.0,865700,108
21208,2019-11-07-19:32:44,epc_145,-62,2xj6BqqmmTkptv2KxA,3,1573155164442,23.0,865700,108
21209,2019-11-07-19:32:44,epc_85,-66,2xj6BqqmmTkptv2KxA,3,1573155164442,23.0,865700,108
21210,2019-11-07-19:32:44,epc_143,-59,2xj6BqqmmTkptv2KxA,3,1573155164442,23.0,865700,108
21211,2019-11-07-19:32:44,epc_100,-72,2xj6BqqmmTkptv2KxA,1,1573155164523,23.0,867500,27
21212,2019-11-07-19:32:44,epc_97,-69,2xj6BqqmmTkptv2KxA,1,1573155164523,23.0,867500,27
21213,2019-11-07-19:32:44,epc_100,-67,2xj6BqqmmTkptv2KxA,1,1573155164523,23.0,866900,27
21214,2019-11-07-19:32:44,epc_99,-71,2xj6BqqmmTkptv2KxA,1,1573155164582,23.0,866900,168
21215,2019-11-07-19:32:44,epc_146,-42,2xj6BqqmmTkptv2KxA,4,1573155164582,23.0,866300,168
21216,2019-11-07-19:32:44,epc_145,-46,2xj6BqqmmTkptv2KxA,4,1573155164582,23.0,866300,168
21217,2019-11-07-19:32:44,epc_144,-54,2xj6BqqmmTkptv2KxA,4,1573155164582,23.0,866300,168
21218,2019-11-07-19:32:44,epc_139,-41,2xj6BqqmmTkptv2KxA,4,1573155164582,23.0,866300,168
21219,2019-11-07-19:32:44,epc_147,-47,2xj6BqqmmTkptv2KxA,4,1573155164582,23.0,866300,168
21220,2019-11-07-19:32:44,epc_141,-68,2xj6BqqmmTkptv2KxA,1,1573155164643,23.0,867500,107
21221,2019-11-07-19:32:44,epc_100,-68,2xj6BqqmmTkptv2KxA,1,1573155164723,23.0,867500,27
21222,2019-11-07-19:32:44,epc_139,-58,2xj6BqqmmTkptv2KxA,1,1573155164723,23.0,867500,27
21223,2019-11-07-19:32:44,epc_139,-63,2xj6BqqmmTkptv2KxA,1,1573155164723,23.0,866900,27
21224,2019-11-07-19:32:44,epc_147,-77,2xj6BqqmmTkptv2KxA,1,1573155164723,23.0,866900,27
21225,2019-11-07-19:32:44,epc_147,-51,2xj6BqqmmTkptv2KxA,3,1573155164744,23.0,866300,6
21226,2019-11-07-19:32:44,epc_139,-51,2xj6BqqmmTkptv2KxA,3,1573155164744,23.0,866300,6
21227,2019-11-07-19:32:44,epc_138,-62,2xj6BqqmmTkptv2KxA,3,1573155164744,23.0,866300,6
21228,2019-11-07-19:32:44,epc_188,-67,2xj6BqqmmTkptv2KxA,3,1573155164744,23.0,866300,6
21229,2019-11-07-19:32:44,epc_144,-59,2xj6BqqmmTkptv2KxA,3,1573155164842,23.0,866300,108
21230,2019-11-07-19:32:44,epc_142,-68,2xj6BqqmmTkptv2KxA,3,1573155164842,23.0,866300,108
21231,2019-11-07-19:32:44,epc_141,-52,2xj6BqqmmTkptv2KxA,3,1573155164842,23.0,866300,108
21232,2019-11-07-19:32:44,epc_143,-68,2xj6BqqmmTkptv2KxA,1,1573155164842,23.0,865700,108
21233,2019-11-07-19:32:44,epc_147,-72,2xj6BqqmmTkptv2KxA,1,1573155164842,23.0,865700,108
21234,2019-11-07-19:32:44,epc_97,-68,2xj6BqqmmTkptv2KxA,1,1573155164842,23.0,865700,108
21235,2019-11-07-19:32:44,epc_139,-63,2xj6BqqmmTkptv2KxA,1,1573155164842,23.0,865700,108
21236,2019-11-07-19:32:44,epc_140,-64,2xj6BqqmmTkptv2KxA,1,1573155164842,23.0,865700,108
21237,2019-11-07-19:32:44,epc_139,-59,2xj6BqqmmTkptv2KxA,1,1573155164842,23.0,867500,108
21238,2019-11-07-19:32:44,epc_100,-70,2xj6BqqmmTkptv2KxA,1,1573155164842,23.0,867500,108
21239,2019-11-07-19:32:44,epc_138,-46,2xj6BqqmmTkptv2KxA,4,1573155164883,23.0,866900,67
21240,2019-11-07-19:32:45,epc_145,-56,2xj6BqqmmTkptv2KxA,4,1573155164964,23.0,866900,186
21241,2019-11-07-19:32:45,epc_141,-59,2xj6BqqmmTkptv2KxA,4,1573155164964,23.0,866900,186
21242,2019-11-07-19:32:45,epc_139,-45,2xj6BqqmmTkptv2KxA,4,1573155164964,23.0,866900,186
21243,2019-11-07-19:32:45,epc_147,-52,2xj6BqqmmTkptv2KxA,4,1573155164964,23.0,866900,186
21244,2019-11-07-19:32:45,epc_104,-72,2xj6BqqmmTkptv2KxA,1,1573155164964,23.0,865700,186
21245,2019-11-07-19:32:45,epc_139,-50,2xj6BqqmmTkptv2KxA,1,1573155164964,23.0,865700,186
21246,2019-11-07-19:32:45,epc_145,-67,2xj6BqqmmTkptv2KxA,1,1573155164981,23.0,865700,169
21247,2019-11-07-19:32:45,epc_147,-76,2xj6BqqmmTkptv2KxA,1,1573155164981,23.0,865700,169
21248,2019-11-07-19:32:45,epc_139,-51,2xj6BqqmmTkptv2KxA,1,1573155165084,23.0,867500,66
21249,2019-11-07-19:32:45,epc_147,-50,2xj6BqqmmTkptv2KxA,3,1573155165084,23.0,866900,66
21250,2019-11-07-19:32:45,epc_141,-61,2xj6BqqmmTkptv2KxA,3,1573155165084,23.0,866900,66
21251,2019-11-07-19:32:45,epc_138,-58,2xj6BqqmmTkptv2KxA,3,1573155165084,23.0,866900,66
21252,2019-11-07-19:32:45,epc_145,-55,2xj6BqqmmTkptv2KxA,3,1573155165084,23.0,866900,66
21253,2019-11-07-19:32:45,epc_88,-66,2xj6BqqmmTkptv2KxA,3,1573155165084,23.0,866900,66
21254,2019-11-07-19:32:45,epc_139,-56,2xj6BqqmmTkptv2KxA,3,1573155165084,23.0,866900,66
21255,2019-11-07-19:32:45,epc_94,-71,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21256,2019-11-07-19:32:45,epc_139,-45,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21257,2019-11-07-19:32:45,epc_93,-68,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21258,2019-11-07-19:32:45,epc_143,-58,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21259,2019-11-07-19:32:45,epc_102,-68,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21260,2019-11-07-19:32:45,epc_146,-70,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21261,2019-11-07-19:32:45,epc_105,-69,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21262,2019-11-07-19:32:45,epc_140,-57,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,866300,148
21263,2019-11-07-19:32:45,epc_143,-67,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,865700,148
21264,2019-11-07-19:32:45,epc_139,-51,2xj6BqqmmTkptv2KxA,1,1573155165202,23.0,865700,148
21265,2019-11-07-19:32:45,epc_138,-59,2xj6BqqmmTkptv2KxA,4,1573155165202,23.0,867500,148
21266,2019-11-07-19:32:45,epc_145,-64,2xj6BqqmmTkptv2KxA,4,1573155165238,23.0,867500,112
21267,2019-11-07-19:32:45,epc_139,-51,2xj6BqqmmTkptv2KxA,4,1573155165238,23.0,867500,112
21268,2019-11-07-19:32:45,epc_140,-63,2xj6BqqmmTkptv2KxA,1,1573155165302,23.0,866300,48
21269,2019-11-07-19:32:45,epc_139,-45,2xj6BqqmmTkptv2KxA,1,1573155165302,23.0,866300,48
21270,2019-11-07-19:32:45,epc_139,-46,2xj6BqqmmTkptv2KxA,1,1573155165363,23.0,865700,187
21271,2019-11-07-19:32:45,epc_141,-68,2xj6BqqmmTkptv2KxA,1,1573155165363,23.0,865700,187
21272,2019-11-07-19:32:45,epc_86,-71,2xj6BqqmmTkptv2KxA,3,1573155165403,23.0,867500,147
21273,2019-11-07-19:32:45,epc_88,-64,2xj6BqqmmTkptv2KxA,3,1573155165403,23.0,867500,147
21274,2019-11-07-19:32:45,epc_142,-69,2xj6BqqmmTkptv2KxA,3,1573155165403,23.0,867500,147
21275,2019-11-07-19:32:45,epc_89,-61,2xj6BqqmmTkptv2KxA,3,1573155165403,23.0,867500,147
21276,2019-11-07-19:32:45,epc_146,-65,2xj6BqqmmTkptv2KxA,3,1573155165403,23.0,867500,147
21277,2019-11-07-19:32:45,epc_145,-63,2xj6BqqmmTkptv2KxA,3,1573155165483,23.0,867500,67
21278,2019-11-07-19:32:45,epc_139,-51,2xj6BqqmmTkptv2KxA,3,1573155165483,23.0,867500,67
21279,2019-11-07-19:32:45,epc_97,-67,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21280,2019-11-07-19:32:45,epc_105,-72,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21281,2019-11-07-19:32:45,epc_143,-57,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21282,2019-11-07-19:32:45,epc_140,-58,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21283,2019-11-07-19:32:45,epc_138,-65,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21284,2019-11-07-19:32:45,epc_145,-70,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21285,2019-11-07-19:32:45,epc_102,-69,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21286,2019-11-07-19:32:45,epc_139,-37,2xj6BqqmmTkptv2KxA,1,1573155165483,23.0,866900,67
21287,2019-11-07-19:32:45,epc_143,-67,2xj6BqqmmTkptv2KxA,1,1573155165503,23.0,866300,47
21288,2019-11-07-19:32:45,epc_147,-68,2xj6BqqmmTkptv2KxA,1,1573155165503,23.0,866300,47
21289,2019-11-07-19:32:45,epc_144,-60,2xj6BqqmmTkptv2KxA,1,1573155165602,23.0,866300,148
21290,2019-11-07-19:32:45,epc_139,-42,2xj6BqqmmTkptv2KxA,1,1573155165602,23.0,866300,148
21291,2019-11-07-19:32:45,epc_139,-54,2xj6BqqmmTkptv2KxA,4,1573155165602,23.0,865700,148
21292,2019-11-07-19:32:45,epc_147,-65,2xj6BqqmmTkptv2KxA,4,1573155165602,23.0,865700,148
21293,2019-11-07-19:32:45,epc_139,-47,2xj6BqqmmTkptv2KxA,1,1573155165642,23.0,866900,108
21294,2019-11-07-19:32:45,epc_145,-65,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866900,27
21295,2019-11-07-19:32:45,epc_146,-62,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866900,27
21296,2019-11-07-19:32:45,epc_147,-64,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866900,27
21297,2019-11-07-19:32:45,epc_140,-63,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866900,27
21298,2019-11-07-19:32:45,epc_146,-67,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866300,27
21299,2019-11-07-19:32:45,epc_139,-43,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866300,27
21300,2019-11-07-19:32:45,epc_147,-65,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866300,27
21301,2019-11-07-19:32:45,epc_141,-72,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866300,27
21302,2019-11-07-19:32:45,epc_144,-66,2xj6BqqmmTkptv2KxA,1,1573155165723,23.0,866300,27
21303,2019-11-07-19:32:45,epc_87,-69,2xj6BqqmmTkptv2KxA,3,1573155165743,23.0,865700,7
21304,2019-11-07-19:32:45,epc_89,-63,2xj6BqqmmTkptv2KxA,3,1573155165743,23.0,865700,7
21305,2019-11-07-19:32:45,epc_139,-58,2xj6BqqmmTkptv2KxA,3,1573155165844,23.0,865700,106
21306,2019-11-07-19:32:45,epc_147,-63,2xj6BqqmmTkptv2KxA,3,1573155165844,23.0,865700,106
21307,2019-11-07-19:32:45,epc_80,-66,2xj6BqqmmTkptv2KxA,3,1573155165844,23.0,865700,106
21308,2019-11-07-19:32:45,epc_144,-60,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21309,2019-11-07-19:32:45,epc_141,-69,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21310,2019-11-07-19:32:45,epc_146,-65,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21311,2019-11-07-19:32:45,epc_139,-36,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21312,2019-11-07-19:32:45,epc_143,-62,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21313,2019-11-07-19:32:45,epc_140,-57,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21314,2019-11-07-19:32:45,epc_145,-64,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21315,2019-11-07-19:32:45,epc_138,-60,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21316,2019-11-07-19:32:45,epc_147,-69,2xj6BqqmmTkptv2KxA,1,1573155165844,23.0,867500,106
21317,2019-11-07-19:32:46,epc_144,-63,2xj6BqqmmTkptv2KxA,1,1573155165963,23.0,866900,187
21318,2019-11-07-19:32:46,epc_139,-46,2xj6BqqmmTkptv2KxA,1,1573155165963,23.0,866900,187
21319,2019-11-07-19:32:46,epc_140,-59,2xj6BqqmmTkptv2KxA,1,1573155165963,23.0,866900,187
21320,2019-11-07-19:32:46,epc_146,-57,2xj6BqqmmTkptv2KxA,1,1573155165963,23.0,866900,187
21321,2019-11-07-19:32:46,epc_147,-63,2xj6BqqmmTkptv2KxA,1,1573155165963,23.0,866900,187
21322,2019-11-07-19:32:46,epc_139,-61,2xj6BqqmmTkptv2KxA,4,1573155165963,23.0,866300,187
21323,2019-11-07-19:32:46,epc_139,-41,2xj6BqqmmTkptv2KxA,1,1573155166003,23.0,867500,147
21324,2019-11-07-19:32:46,epc_142,-62,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,867500,67
21325,2019-11-07-19:32:46,epc_144,-62,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,867500,67
21326,2019-11-07-19:32:46,epc_143,-56,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,867500,67
21327,2019-11-07-19:32:46,epc_140,-58,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,867500,67
21328,2019-11-07-19:32:46,epc_146,-68,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,867500,67
21329,2019-11-07-19:32:46,epc_138,-60,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,866900,67
21330,2019-11-07-19:32:46,epc_142,-64,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,866900,67
21331,2019-11-07-19:32:46,epc_139,-59,2xj6BqqmmTkptv2KxA,1,1573155166083,23.0,866900,67
21332,2019-11-07-19:32:46,epc_84,-69,2xj6BqqmmTkptv2KxA,3,1573155166105,23.0,866300,45
21333,2019-11-07-19:32:46,epc_88,-62,2xj6BqqmmTkptv2KxA,3,1573155166105,23.0,866300,45
21334,2019-11-07-19:32:46,epc_80,-64,2xj6BqqmmTkptv2KxA,3,1573155166185,23.0,866300,165
21335,2019-11-07-19:32:46,epc_85,-60,2xj6BqqmmTkptv2KxA,3,1573155166185,23.0,866300,165
21336,2019-11-07-19:32:46,epc_139,-58,2xj6BqqmmTkptv2KxA,3,1573155166185,23.0,866300,165
21337,2019-11-07-19:32:46,epc_146,-61,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21338,2019-11-07-19:32:46,epc_147,-71,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21339,2019-11-07-19:32:46,epc_140,-62,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21340,2019-11-07-19:32:46,epc_144,-65,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21341,2019-11-07-19:32:46,epc_139,-54,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21342,2019-11-07-19:32:46,epc_93,-69,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21343,2019-11-07-19:32:46,epc_105,-71,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21344,2019-11-07-19:32:46,epc_138,-68,2xj6BqqmmTkptv2KxA,1,1573155166185,23.0,865700,165
21345,2019-11-07-19:32:46,epc_147,-64,2xj6BqqmmTkptv2KxA,1,1573155166204,23.0,867500,146
21346,2019-11-07-19:32:46,epc_138,-64,2xj6BqqmmTkptv2KxA,1,1573155166204,23.0,867500,146
21347,2019-11-07-19:32:46,epc_144,-63,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21348,2019-11-07-19:32:46,epc_99,-69,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21349,2019-11-07-19:32:46,epc_145,-67,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21350,2019-11-07-19:32:46,epc_142,-64,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21351,2019-11-07-19:32:46,epc_139,-53,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21352,2019-11-07-19:32:46,epc_146,-59,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21353,2019-11-07-19:32:46,epc_143,-62,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21354,2019-11-07-19:32:46,epc_141,-66,2xj6BqqmmTkptv2KxA,1,1573155166302,23.0,867500,48
21355,2019-11-07-19:32:46,epc_139,-65,2xj6BqqmmTkptv2KxA,4,1573155166302,23.0,866900,48
21356,2019-11-07-19:32:46,epc_144,-60,2xj6BqqmmTkptv2KxA,1,1573155166363,23.0,865700,187
21357,2019-11-07-19:32:46,epc_140,-63,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21358,2019-11-07-19:32:46,epc_138,-63,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21359,2019-11-07-19:32:46,epc_141,-67,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21360,2019-11-07-19:32:46,epc_143,-69,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21361,2019-11-07-19:32:46,epc_139,-42,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21362,2019-11-07-19:32:46,epc_146,-70,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21363,2019-11-07-19:32:46,epc_142,-63,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21364,2019-11-07-19:32:46,epc_145,-68,2xj6BqqmmTkptv2KxA,1,1573155166405,23.0,865700,145
21365,2019-11-07-19:32:46,epc_142,-66,2xj6BqqmmTkptv2KxA,1,1573155166464,23.0,867500,86
21366,2019-11-07-19:32:46,epc_145,-66,2xj6BqqmmTkptv2KxA,1,1573155166464,23.0,867500,86
21367,2019-11-07-19:32:46,epc_144,-57,2xj6BqqmmTkptv2KxA,1,1573155166464,23.0,867500,86
21368,2019-11-07-19:32:46,epc_139,-41,2xj6BqqmmTkptv2KxA,1,1573155166464,23.0,867500,86
21369,2019-11-07-19:32:46,epc_146,-64,2xj6BqqmmTkptv2KxA,1,1573155166464,23.0,867500,86
21370,2019-11-07-19:32:46,epc_141,-69,2xj6BqqmmTkptv2KxA,1,1573155166464,23.0,867500,86
21371,2019-11-07-19:32:46,epc_138,-59,2xj6BqqmmTkptv2KxA,1,1573155166464,23.0,867500,86
21372,2019-11-07-19:32:46,epc_143,-60,2xj6BqqmmTkptv2KxA,1,1573155166524,23.0,867500,26
21373,2019-11-07-19:32:46,epc_85,-59,2xj6BqqmmTkptv2KxA,3,1573155166524,23.0,866900,26
21374,2019-11-07-19:32:46,epc_139,-61,2xj6BqqmmTkptv2KxA,3,1573155166524,23.0,866900,26
21375,2019-11-07-19:32:46,epc_89,-60,2xj6BqqmmTkptv2KxA,3,1573155166524,23.0,866900,26
21376,2019-11-07-19:32:46,epc_138,-65,2xj6BqqmmTkptv2KxA,1,1573155166564,23.0,866300,186
21377,2019-11-07-19:32:46,epc_142,-56,2xj6BqqmmTkptv2KxA,1,1573155166564,23.0,866300,186
21378,2019-11-07-19:32:46,epc_146,-59,2xj6BqqmmTkptv2KxA,1,1573155166564,23.0,866300,186
21379,2019-11-07-19:32:46,epc_139,-45,2xj6BqqmmTkptv2KxA,1,1573155166564,23.0,866300,186
21380,2019-11-07-19:32:46,epc_141,-65,2xj6BqqmmTkptv2KxA,1,1573155166564,23.0,866300,186
21381,2019-11-07-19:32:46,epc_145,-62,2xj6BqqmmTkptv2KxA,1,1573155166564,23.0,866300,186
21382,2019-11-07-19:32:46,epc_143,-70,2xj6BqqmmTkptv2KxA,1,1573155166564,23.0,866300,186
21383,2019-11-07-19:32:46,epc_147,-50,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,866300,126
21384,2019-11-07-19:32:46,epc_138,-57,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,865700,126
21385,2019-11-07-19:32:46,epc_146,-51,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,865700,126
21386,2019-11-07-19:32:46,epc_145,-65,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,865700,126
21387,2019-11-07-19:32:46,epc_144,-51,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,865700,126
21388,2019-11-07-19:32:46,epc_147,-52,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,865700,126
21389,2019-11-07-19:32:46,epc_141,-63,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,865700,126
21390,2019-11-07-19:32:46,epc_139,-50,2xj6BqqmmTkptv2KxA,1,1573155166624,23.0,865700,126
21391,2019-11-07-19:32:46,epc_139,-60,2xj6BqqmmTkptv2KxA,4,1573155166724,23.0,867500,26
21392,2019-11-07-19:32:46,epc_141,-62,2xj6BqqmmTkptv2KxA,1,1573155166724,23.0,866300,26
21393,2019-11-07-19:32:46,epc_145,-67,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21394,2019-11-07-19:32:46,epc_147,-71,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21395,2019-11-07-19:32:46,epc_143,-65,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21396,2019-11-07-19:32:46,epc_146,-67,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21397,2019-11-07-19:32:46,epc_142,-66,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21398,2019-11-07-19:32:46,epc_138,-54,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21399,2019-11-07-19:32:46,epc_139,-57,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21400,2019-11-07-19:32:46,epc_140,-72,2xj6BqqmmTkptv2KxA,1,1573155166764,23.0,866300,186
21401,2019-11-07-19:32:46,epc_140,-70,2xj6BqqmmTkptv2KxA,1,1573155166824,23.0,865700,126
21402,2019-11-07-19:32:46,epc_145,-66,2xj6BqqmmTkptv2KxA,1,1573155166824,23.0,865700,126
21403,2019-11-07-19:32:46,epc_141,-67,2xj6BqqmmTkptv2KxA,1,1573155166824,23.0,865700,126
21404,2019-11-07-19:32:46,epc_143,-62,2xj6BqqmmTkptv2KxA,1,1573155166824,23.0,865700,126
21405,2019-11-07-19:32:46,epc_144,-57,2xj6BqqmmTkptv2KxA,1,1573155166824,23.0,865700,126
21406,2019-11-07-19:32:46,epc_147,-65,2xj6BqqmmTkptv2KxA,1,1573155166824,23.0,865700,126
21407,2019-11-07-19:32:46,epc_142,-68,2xj6BqqmmTkptv2KxA,1,1573155166824,23.0,865700,126
21408,2019-11-07-19:32:46,epc_85,-59,2xj6BqqmmTkptv2KxA,3,1573155166824,23.0,867500,126
21409,2019-11-07-19:32:46,epc_84,-65,2xj6BqqmmTkptv2KxA,3,1573155166925,23.0,867500,25
21410,2019-11-07-19:32:46,epc_89,-64,2xj6BqqmmTkptv2KxA,3,1573155166925,23.0,867500,25
21411,2019-11-07-19:32:46,epc_83,-66,2xj6BqqmmTkptv2KxA,3,1573155166925,23.0,867500,25
21412,2019-11-07-19:32:46,epc_144,-58,2xj6BqqmmTkptv2KxA,1,1573155166925,23.0,866900,25
21413,2019-11-07-19:32:46,epc_138,-56,2xj6BqqmmTkptv2KxA,1,1573155166925,23.0,866900,25
21414,2019-11-07-19:32:46,epc_141,-61,2xj6BqqmmTkptv2KxA,1,1573155166925,23.0,866900,25
